Depth (m)
0.002722772277227723
0.008223322332233223
0.013723872387238725
0.019224422442244225
0.024724972497249725
0.030225522552255225
0.03572607260726073
0.04122662266226623
0.04672717271727173
0.05222772277227723
0.05772827282728273
0.06322882288228823
0.06872937293729374
0.07422992299229923
0.07973047304730474
0.08523102310231023
0.09073157315731574
0.09623212321232125
0.10173267326732674
0.10723322332233225
0.11273377337733774
0.11823432343234325
0.12373487348734874
0.12923542354235423
0.13473597359735975
0.14023652365236525
0.14573707370737074
0.15123762376237626
0.15673817381738175
0.16223872387238725
0.16773927392739274
0.17323982398239826
0.17874037403740375
0.18424092409240925
0.18974147414741477
0.19524202420242026
0.20074257425742575
0.20624312431243125
0.21174367436743677
0.21724422442244226
0.22274477447744775
0.22824532453245328
0.23374587458745877
0.23924642464246426
0.24474697469746975
0.25024752475247525
0.25574807480748074
0.2612486248624863
0.2667491749174918
0.2722497249724973
0.27775027502750277
0.28325082508250826
0.28875137513751375
0.29425192519251925
0.2997524752475248
0.3052530253025303
0.3107535753575358
0.3162541254125413
0.32175467546754677
0.32725522552255226
0.33275577557755776
0.3382563256325633
0.3437568756875688
0.3492574257425743
0.3547579757975798
0.3602585258525853
0.36575907590759077
0.37125962596259626
0.3767601760176018
0.3822607260726073
0.3877612761276128
0.3932618261826183
0.3987623762376238
0.4042629262926293
0.40976347634763477
0.4152640264026403
0.4207645764576458
0.4262651265126513
0.4317656765676568
0.4372662266226623
0.4427667766776678
0.4482673267326733
0.4537678767876788
0.4592684268426843
0.4647689768976898
0.4702695269526953
0.4757700770077008
0.4812706270627063
0.4867711771177118
0.49227172717271733
0.4977722772277228
0.5032728272827283
0.5087733773377338
0.5142739273927394
0.5197744774477449
0.5252750275027503
0.5307755775577558
0.5362761276127613
0.5417766776677668
0.5472772277227723
